DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/09/2016,2:44,BROOKLYN,11221,40.693693,-73.9312026,"(40.693693, -73.9312026)",REID AVENUE,DEKALB AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367730,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/09/2016,2:45,,,40.6749364,-73.8018436,"(40.6749364, -73.8018436)",,,,0,0,0,0,0,0,0,0,Fell Asleep,Turning Improperly,,,,3368984,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,2:45,MANHATTAN,10034,40.8670152,-73.9231089,"(40.8670152, -73.9231089)",BROADWAY,WEST 204 STREET,,2,0,0,0,0,0,2,0,Physical Disability,Traffic Control Disregarded,,,,3367530,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,2:50,MANHATTAN,10003,40.7242734,-73.9908182,"(40.7242734, -73.9908182)",2 AVENUE,EAST 1 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Fatigued/Drowsy,,,,3367434,PASSENGER VEHICLE,,,,
01/09/2016,2:52,,,40.767373,-73.9500574,"(40.767373, -73.9500574)",,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3367491,TAXI,PASSENGER VEHICLE,,,
01/09/2016,3:00,QUEENS,11368,40.7577258,-73.8637167,"(40.7577258, -73.8637167)",NORTHERN BOULEVARD,105 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367895,UNKNOWN,,,,
01/09/2016,3:00,,,40.8040166,-73.9309605,"(40.8040166, -73.9309605)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3367515,OTHER,,,,
01/09/2016,3:00,BROOKLYN,11215,40.6774056,-73.9830482,"(40.6774056, -73.9830482)",UNION STREET,4 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3367727,UNKNOWN,BICYCLE,,,
01/09/2016,3:15,QUEENS,11366,40.7266003,-73.7891113,"(40.7266003, -73.7891113)",UNION TURNPIKE,179 STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3367803,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,3:30,BROOKLYN,11236,40.6430539,-73.8972065,"(40.6430539, -73.8972065)",AVENUE J,EAST 99 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367668,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/09/2016,3:50,QUEENS,11421,40.6959506,-73.8623681,"(40.6959506, -73.8623681)",PARK LANE SOUTH,FOREST PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3367762,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/09/2016,4:50,BROOKLYN,11211,40.7145329,-73.9443872,"(40.7145329, -73.9443872)",GRAHAM AVENUE,METROPOLITAN AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3367752,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/09/2016,4:55,BROOKLYN,11205,40.6980388,-73.9628402,"(40.6980388, -73.9628402)",FLUSHING AVENUE,WILLIAMSBURG STREET WEST,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3367739,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,4:55,QUEENS,11369,40.7605475,-73.8661981,"(40.7605475, -73.8661981)",,,31-37 103 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,3367894,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
01/09/2016,5:00,QUEENS,11385,40.7036651,-73.9015132,"(40.7036651, -73.9015132)",68 AVENUE,FOREST AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,3367786,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
01/09/2016,5:09,MANHATTAN,10003,40.7242734,-73.9908182,"(40.7242734, -73.9908182)",2 AVENUE,EAST 1 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3367437,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,5:15,BROOKLYN,11234,40.6188135,-73.9327062,"(40.6188135, -73.9327062)",FLATBUSH AVENUE,TROY AVENUE,,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,,,,3368111,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/09/2016,5:30,BRONX,10453,40.8559197,-73.9171897,"(40.8559197, -73.9171897)",CEDAR AVENUE,WEST 179 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3369983,PASSENGER VEHICLE,,,,
01/09/2016,5:30,QUEENS,11378,40.7228233,-73.894973,"(40.7228233, -73.894973)",CALDWELL AVENUE,68 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3367787,UNKNOWN,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/09/2016,5:35,MANHATTAN,10013,40.7190477,-73.9964791,"(40.7190477, -73.9964791)",GRAND STREET,MOTT STREET,,0,0,0,0,0,0,0,0,Physical Disability,Physical Disability,,,,3367416,PASSENGER VEHICLE,LIVERY VEHICLE,,,
01/09/2016,5:40,BROOKLYN,11206,40.7098208,-73.9401962,"(40.7098208, -73.9401962)",BUSHWICK AVENUE,STAGG STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367743,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,5:45,BROOKLYN,11226,40.6407675,-73.9514066,"(40.6407675, -73.9514066)",AVENUE D,ROGERS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367656,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,5:50,,,40.761276,-73.9557002,"(40.761276, -73.9557002)",,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3367991,SPORT UTILITY / STATION WAGON,TAXI,,,
01/09/2016,5:55,QUEENS,11358,40.7597028,-73.8003012,"(40.7597028, -73.8003012)",NORTHERN BOULEVARD,166 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Reaction to Other Uninvolved Vehicle,,,,3367838,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/09/2016,6:00,QUEENS,11373,40.7449415,-73.8873378,"(40.7449415, -73.8873378)",BROADWAY,78 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367861,PASSENGER VEHICLE,UNKNOWN,,,
01/09/2016,6:00,BROOKLYN,11232,40.6560853,-74.0058422,"(40.6560853, -74.0058422)",3 AVENUE,35 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3367695,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,6:55,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3367427,SPORT UTILITY / STATION WAGON,,,,
01/09/2016,7:45,,,40.7580589,-73.9591261,"(40.7580589, -73.9591261)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3367478,SPORT UTILITY / STATION WAGON,TAXI,,,
01/09/2016,7:51,QUEENS,11434,40.6596509,-73.7738282,"(40.6596509, -73.7738282)",FARMERS BOULEVARD,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367795,PASSENGER VEHICLE,OTHER,,,
01/09/2016,8:00,BROOKLYN,11201,40.6998478,-73.9910308,"(40.6998478, -73.9910308)",MIDDAGH STREET,CADMAN PLAZA WEST,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3368242,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,8:00,BRONX,10466,40.88886,-73.8285612,"(40.88886, -73.8285612)",EAST 233 STREET,MULVEY AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3367588,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,8:00,,,,,,,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3368177,PASSENGER VEHICLE,,,,
01/09/2016,8:20,BROOKLYN,11220,40.6339615,-74.0147538,"(40.6339615, -74.0147538)",7 AVENUE,65 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3367666,PICK-UP TRUCK,PASSENGER VEHICLE,,,
01/09/2016,8:20,MANHATTAN,10036,40.762025,-74.0011515,"(40.762025, -74.0011515)",JOE DIMAGGIO HIGHWAY,WEST 42 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3367443,SPORT UTILITY / STATION WAGON,OTHER,,,
01/09/2016,8:30,MANHATTAN,10036,40.7615555,-73.9940691,"(40.7615555, -73.9940691)",WEST 45 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3367981,SPORT UTILITY / STATION WAGON,,,,
01/09/2016,8:30,MANHATTAN,10036,40.7548409,-73.9841185,"(40.7548409, -73.9841185)",WEST 42 STREET,6 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3367465,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,8:35,BROOKLYN,11204,40.6078663,-73.9816253,"(40.6078663, -73.9816253)",WEST 8 STREET,AVENUE P,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3368107,PASSENGER VEHICLE,UNKNOWN,,,
01/09/2016,8:38,QUEENS,11357,40.781694,-73.82224,"(40.781694, -73.82224)",PARSONS BOULEVARD,20 AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3367844,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/09/2016,8:39,QUEENS,11102,40.7715151,-73.9312775,"(40.7715151, -73.9312775)",30 AVENUE,12 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3369001,PICK-UP TRUCK,UNKNOWN,,,
01/09/2016,8:45,,,40.6305808,-73.8859004,"(40.6305808, -73.8859004)",ROCKAWAY PARKWAY,SHORE PARKWAY,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3367667,PASSENGER VEHICLE,BICYCLE,,,
01/09/2016,8:50,,,,,,BROADWAY,WEST 107 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3367512,OTHER,PASSENGER VEHICLE,,,
01/09/2016,8:54,BROOKLYN,11236,40.6481022,-73.9147305,"(40.6481022, -73.9147305)",DITMAS AVENUE,REMSEN AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3371268,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/09/2016,9:00,BROOKLYN,11208,40.6829405,-73.8671614,"(40.6829405, -73.8671614)",GRANT AVENUE,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367712,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,9:00,BROOKLYN,11218,40.6485034,-73.9706986,"(40.6485034, -73.9706986)",CATON AVENUE,EAST 10 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,3368737,UNKNOWN,PASSENGER VEHICLE,TAXI,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
01/09/2016,9:00,BROOKLYN,11229,40.6022303,-73.9342642,"(40.6022303, -73.9342642)",STUART STREET,AVENUE U,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367630,PASSENGER VEHICLE,BUS,,,
01/09/2016,9:00,QUEENS,11385,40.6942755,-73.9018516,"(40.6942755, -73.9018516)",DECATUR STREET,WYCKOFF AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3368275,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/09/2016,9:00,BRONX,10468,40.8653467,-73.9084865,"(40.8653467, -73.9084865)",SEDGWICK AVENUE,BAILEY AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,3368092,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
01/09/2016,9:01,BROOKLYN,11236,40.6509453,-73.9141214,"(40.6509453, -73.9141214)",EAST 93 STREET,AVENUE B,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3368133,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/09/2016,9:07,MANHATTAN,10002,40.7150813,-73.9924897,"(40.7150813, -73.9924897)",ALLEN STREET,CANAL STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367428,BUS,SPORT UTILITY / STATION WAGON,,,
01/09/2016,9:11,MANHATTAN,10027,40.8133899,-73.9562587,"(40.8133899, -73.9562587)",AMSTERDAM AVENUE,WEST 125 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367518,PASSENGER VEHICLE,UNKNOWN,,,
01/09/2016,9:15,BRONX,10455,40.8152716,-73.904426,"(40.8152716, -73.904426)",EAST 152 STREET,UNION AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,3371141,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/09/2016,9:15,BRONX,10472,40.828303,-73.8829509,"(40.828303, -73.8829509)",CLOSE AVENUE,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367558,PASSENGER VEHICLE,UNKNOWN,,,
01/09/2016,9:15,BROOKLYN,11222,40.723364,-73.9412736,"(40.723364, -73.9412736)",KINGSLAND AVENUE,DRIGGS AVENUE,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,Unspecified,,,,3367753,PASSENGER VEHICLE,BICYCLE,,,
01/09/2016,9:26,BRONX,10462,40.8424655,-73.8651659,"(40.8424655, -73.8651659)",WHITE PLAINS ROAD,BAKER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3368657,VAN,PASSENGER VEHICLE,,,
01/09/2016,9:30,BRONX,10466,40.8878023,-73.8604519,"(40.8878023, -73.8604519)",EAST 225 STREET,WHITE PLAINS ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367591,OTHER,UNKNOWN,,,
01/09/2016,9:30,QUEENS,11413,40.6736347,-73.7638308,"(40.6736347, -73.7638308)",FARMERS BOULEVARD,137 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367883,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/09/2016,9:30,,,,,,,,SHORE FRONT PARKWAY,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367758,PASSENGER VEHICLE,UNKNOWN,,,
01/09/2016,9:30,,,40.7688772,-73.9489716,"(40.7688772, -73.9489716)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3367492,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/09/2016,9:30,BROOKLYN,11225,40.6588759,-73.9475224,"(40.6588759, -73.9475224)",FENIMORE STREET,NEW YORK AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3367686,PASSENGER VEHICLE,,,,
01/09/2016,9:35,MANHATTAN,10017,40.7487997,-73.969846,"(40.7487997, -73.969846)",EAST 42 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3367477,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,9:40,,,,,,PARK DRIVE EAST,JEWEL AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3368345,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/09/2016,9:41,BROOKLYN,11207,40.6675534,-73.8967038,"(40.6675534, -73.8967038)",BLAKE AVENUE,GEORGIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3368190,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/09/2016,9:45,QUEENS,11101,40.7519729,-73.9319581,"(40.7519729, -73.9319581)",NORTHERN BOULEVARD,HONEYWELL STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3368424,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/09/2016,9:45,,,40.7377986,-73.8506909,"(40.7377986, -73.8506909)",,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Fatigued/Drowsy,,,,3368371,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/09/2016,9:46,MANHATTAN,10013,40.7219516,-73.9962697,"(40.7219516, -73.9962697)",SPRING STREET,MULBERRY STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3367418,LARGE COM VEH(6 OR MORE TIRES),,,,
01/09/2016,9:50,,,,,,,,WEST 227 STREET & H.HUDSON SERVICE ROAD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367604,PASSENGER VEHICLE,UNKNOWN,,,
01/09/2016,9:51,BROOKLYN,11217,40.6831278,-73.9791852,"(40.6831278, -73.9791852)",DEAN STREET,4 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367737,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/09/2016,9:55,BRONX,10454,40.8109926,-73.9148469,"(40.8109926, -73.9148469)",EAST 144 STREET,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367537,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/09/2016,9:55,MANHATTAN,10001,40.7484685,-73.9924606,"(40.7484685, -73.9924606)",WEST 30 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,,,3367969,TAXI,SPORT UTILITY / STATION WAGON,BUS,,
01/09/2016,9:58,,,,,,RICHMOND AVENUE,REGIS DRIVE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367913,PASSENGER VEHICLE,BUS,,,
01/09/2016,9:55,MANHATTAN,10001,40.7484685,-73.9924606,"(40.7484685, -73.9924606)",WEST 30 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,,,3369106,TAXI,SPORT UTILITY / STATION WAGON,BUS,,
01/09/2016,13:15,,,,,,72 AVENUE,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367879,PASSENGER VEHICLE,,,,
01/09/2016,13:15,BRONX,10461,40.8371796,-73.8320264,"(40.8371796, -73.8320264)",MAYFLOWER AVENUE,WATERBURY AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3367573,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/09/2016,13:15,MANHATTAN,10027,40.8089731,-73.9483252,"(40.8089731, -73.9483252)",WEST 125 STREET,7 AVENUE,,3,0,0,0,0,0,3,0,Physical Disability,Physical Disability,,,,3367521,VAN,VAN,,,
01/09/2016,13:20,MANHATTAN,10023,40.7746797,-73.9822003,"(40.7746797, -73.9822003)",BROADWAY,WEST 67 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,3368005,PASSENGER VEHICLE,TAXI,,,
01/09/2016,13:20,,,,,,146 STREET,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3368892,SPORT UTILITY / STATION WAGON,,,,
01/09/2016,13:20,,,,,,,,50 DONNA COURT,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3368444,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,13:25,BROOKLYN,11204,40.6185227,-73.9907968,"(40.6185227, -73.9907968)",18 AVENUE,66 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3368102,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/09/2016,13:25,QUEENS,11412,40.7063222,-73.7507738,"(40.7063222, -73.7507738)",FRANCIS LEWIS BOULEVARD,110 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3368297,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,13:26,STATEN ISLAND,10314,40.6120134,-74.1221336,"(40.6120134, -74.1221336)",MANOR ROAD,GARDEN STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3367906,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,13:28,,,40.5842817,-73.925282,"(40.5842817, -73.925282)",,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3368679,PASSENGER VEHICLE,PICK-UP TRUCK,,,
01/09/2016,13:28,QUEENS,11435,40.6878729,-73.7974623,"(40.6878729, -73.7974623)",111 AVENUE,147 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3368981,PASSENGER VEHICLE,BICYCLE,,,
01/09/2016,13:30,BROOKLYN,11208,40.6905012,-73.870947,"(40.6905012, -73.870947)",LINCOLN AVENUE,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3367713,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,13:30,BROOKLYN,11213,40.6687978,-73.9311201,"(40.6687978, -73.9311201)",EASTERN PARKWAY,UTICA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Illness,,,,3368175,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/09/2016,13:32,BRONX,10454,40.8087895,-73.9161827,"(40.8087895, -73.9161827)",SAINT ANNS AVENUE,EAST 141 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367535,BUS,BICYCLE,,,
01/09/2016,13:32,MANHATTAN,10026,40.802699,-73.9491862,"(40.802699, -73.9491862)",WEST 117 STREET,LENOX AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3367522,PASSENGER VEHICLE,PICK-UP TRUCK,,,
01/09/2016,13:34,MANHATTAN,10012,40.725432,-73.996771,"(40.725432, -73.996771)",BROADWAY,EAST HOUSTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367441,PASSENGER VEHICLE,TAXI,,,
01/09/2016,13:35,MANHATTAN,10022,40.7612344,-73.9638843,"(40.7612344, -73.9638843)",EAST 60 STREET,2 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,3367494,PASSENGER VEHICLE,BICYCLE,,,
01/09/2016,13:40,BRONX,10458,40.8600618,-73.8911267,"(40.8600618, -73.8911267)",3 AVENUE,EAST 189 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3367595,LIVERY VEHICLE,LIVERY VEHICLE,,,
01/09/2016,13:40,QUEENS,11109,40.7448736,-73.9578555,"(40.7448736, -73.9578555)",48 AVENUE,CENTER BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3368356,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,13:40,QUEENS,11375,40.7210564,-73.8551912,"(40.7210564, -73.8551912)",YELLOWSTONE BOULEVARD,DARTMOUTH STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367880,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
01/09/2016,13:40,STATEN ISLAND,10314,40.6130779,-74.122557,"(40.6130779, -74.122557)",VICTORY BOULEVARD,MANOR ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367903,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,13:40,,,,,,6 AVENUE,CANAL STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3367929,PASSENGER VEHICLE,TAXI,,,
01/09/2016,13:41,QUEENS,11385,40.7138164,-73.92084,"(40.7138164, -73.92084)",WOODWARD AVENUE,METROPOLITAN AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3368279,PASSENGER VEHICLE,OTHER,,,
01/09/2016,13:42,BROOKLYN,11221,40.6930211,-73.9370488,"(40.6930211, -73.9370488)",LEWIS AVENUE,DEKALB AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3367731,UNKNOWN,,,,
01/09/2016,13:45,BROOKLYN,11249,40.717519,-73.9647268,"(40.717519, -73.9647268)",KENT AVENUE,METROPOLITAN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367747,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,13:45,BROOKLYN,11206,40.7037643,-73.9426145,"(40.7037643, -73.9426145)",GRAHAM AVENUE,MOORE STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3367749,PICK-UP TRUCK,PASSENGER VEHICLE,,,
01/09/2016,13:45,MANHATTAN,10025,40.7959573,-73.9708287,"(40.7959573, -73.9708287)",BROADWAY,WEST 98 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passenger Distraction,,,,3367513,SPORT UTILITY / STATION WAGON,BICYCLE,,,
01/09/2016,13:45,QUEENS,11413,40.6824037,-73.7518042,"(40.6824037, -73.7518042)",SPRINGFIELD BOULEVARD,LUCAS STREET,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3368968,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,13:50,QUEENS,11422,40.6655588,-73.7298428,"(40.6655588, -73.7298428)",SUNRISE HIGHWAY,HOOK CREEK BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367794,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
01/09/2016,13:50,,,,,,43 AVENUE,94 STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3367856,PICK-UP TRUCK,FIRE TRUCK,,,
01/09/2016,13:50,,,,,,CROSS BAY BOULEVARD,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3368315,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/09/2016,13:50,,,,,,EAST TREMONT AVENUE,BELMONT AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3367597,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
